,Difference
排除,0.0007145992617775929
推动力,0.0007135527376195532
总统大选,0.0007135344479373338
清醒认识,0.0007131708210327069
各种,0.0007131165549288088
任期,0.0007130409626904936
眼下,0.0007118893780660532
往往,0.0007117044863641983
减弱,0.0007116521019152431
印象,0.0007110644141693662
哈尼,0.0007110247014370207
侵略者,0.0007109520207247698
相对,0.0007104408914847466
叙述,0.0007098902133840733
中美合作,0.000709420791250602
一是,0.0007087180094026972
其次,0.0007084670637929894
尖锐,0.0007082265387919237
演习,0.0007079590067583417
货币,0.0007073306458758844
搭便车,0.0007062431607549744
明摆着,0.000703781977414741
亚欧,0.0007030403552120186
c919,0.0007027657285151042
表现,0.0007020577811912752
这片,0.0007019551069044564
会晤,0.0007001890996246665
动荡,0.0007001680419194242
刻骨铭心,0.0006992944404665925
白俄罗斯,0.0006991758865865791
这句,0.000698926829403797
孔子,0.0006988383743004474
教育,0.0006966713223070737
纪念日,0.0006955342212719892
不难,0.0006950240366540448
题为,0.0006949311461855266
反垄断,0.0006946911353272134
军事行动,0.0006937338308829815
牵制,0.0006929418249392235
充实,0.0006918402119290197
效益,0.0006918245250482231
设想,0.0006916228852434432
宗旨,0.0006912249199493396
上限,0.0006907652396918127
激烈,0.0006889782907064776
之行,0.0006870862069032914
弘扬,0.0006855053270718031
展望未来,0.000685119596440622
同化,0.0006849436754904765
连接,0.0006846479139738506
列强,0.0006825019223652674
空气,0.0006823577924623362
挪威,0.0006820255725788578
大选,0.0006817380713360155
村山,0.0006812611988205807
传统友谊,0.0006809314844295117
东欧地区,0.0006807638235646943
行程,0.0006805930765253084
东亚国家,0.0006801450600069696
恐怖分子,0.0006788967524717982
罪责,0.0006784875006590808
塔吉克斯坦,0.0006777309352802158
日中,0.0006774444747859116
利马,0.0006773932991754052
巴沙尔,0.0006773615118705371
拉共体,0.0006770524788628087
一直,0.0006761726384660761
反扑,0.000674792437324254
大臣,0.0006747866025464513
朴槿惠,0.0006742244010745378
主导地位,0.0006730119866145601
专栏作家,0.0006726506395201486
吸引,0.0006715148986254024
伊斯坦布尔,0.0006708941854183181
治国,0.00067073754924334
当代,0.0006704667325670204
香格里拉,0.0006701311432606006
创业,0.0006699236076958162
纠缠,0.000669778579137152
话题,0.000668398983362818
阐释,0.0006683836729250096
纷争,0.0006683042589522086
场合,0.0006676813563851456
第十五条,0.0006668831139882492
优势,0.0006667097604150592
融合,0.0006666878673761906
找到,0.000665274987311849
提质,0.000664700506925597
非同寻常,0.0006642133684049531
某种意义,0.0006627913574917129
品牌,0.0006624499105196317
2010,0.0006618239821424629
b20,0.0006613697510414825
依赖,0.0006613562741738052
代表性,0.0006607416295890497
考验,0.0006602040510177523
感觉,0.0006601371953152784
系列,0.0006600918384259537
丰硕,0.0006600782670361997
卡斯特罗,0.000659560649150406
路线图,0.0006579990002018314
第二次世界大战,0.000657543515554467
亚洲开发银行,0.0006567422099439521
战略性,0.0006559289212540297
理解,0.0006558111993696276
积极响应,0.0006556221234236615
不仅仅,0.0006552587884105877
有利条件,0.0006550779983434806
宣示,0.0006546467575848538
大大,0.0006536525983397492
低碳,0.0006533512163501525
极右,0.000652939158349458
计算,0.0006528404473296977
现有,0.0006527822234266936
示范作用,0.000652692222376676
非传统,0.0006517785806363137
反思,0.0006508442306086561
此外,0.0006491989640944741
为先,0.0006487980449272177
之旅,0.0006481682710771682
一样,0.0006478591200512018
日至,0.0006472891197804175
共识,0.0006451515878696272
名录,0.0006450862570201311
之地,0.0006449310230832347
马航,0.0006448383277218492
浓缩,0.0006447385861781537
该是,0.0006439499466725707
仅仅,0.0006436311956990447
依法治国,0.0006419162598250468
母语,0.0006418438839835801
投入,0.0006416975491183837
掌声,0.0006415056810265863
牢固,0.0006411427992721424
军国主义者,0.0006411241403772105
大家庭,0.000640939842392976
仲裁员,0.0006407213288019556
疫区,0.000640705227997417
活跃,0.0006402512093714834
马尔代夫,0.0006401120130015933
节日,0.0006399034177285872
感知,0.0006386842666901428
倾向,0.000638663875163973
至于,0.0006385724395004238
提醒,0.0006380217876937485
上升,0.0006379224563902242
设计,0.0006377190028961583
曾经,0.0006367765634537794
招魂,0.0006366992194310379
接近,0.0006356892059820251
难题,0.0006350323184401777
是不是,0.0006350179845714917
生活,0.0006342946708137592
警察,0.000634210006166046
替代,0.0006341618389866628
军舰,0.0006329036916666016
宽阔,0.0006320307098950027
第二,0.0006319480701826069
何种,0.0006295698415006621
一页,0.0006295125879517927
著名,0.0006294009339207028
西沙群岛,0.0006293500434998326
打下,0.0006291383310628885
爱国心,0.0006285986959865145
冬季,0.0006284155165239574
历史性,0.0006282001829237436
中小,0.0006279146033665904
战败,0.0006274997156186272
呈现,0.0006268290539771437
占据,0.0006260751321901687
苦难,0.0006254654366552051
脉络,0.0006252919406023566
2006,0.0006250981172676662
2030,0.0006242345555247321
民族主义,0.0006240463518443085
哈马斯,0.0006240194713123907
互联互通,0.0006239256697940939
程序,0.000623653055741554
习惯,0.000622631667493799
走过,0.0006225998092261795
这艘,0.0006219835608471714
前往,0.000621787945737043
边缘化,0.0006213364432200079
难民,0.0006208306276329332
优势互补,0.0006204372334581028
经济运行,0.0006199363830364528
美日,0.0006197161264676275
外长,0.0006195090581017503
或是,0.0006191757709728252
迟迟,0.0006191636535106078
管辖权,0.0006191017226863701
勇敢,0.0006187524876710402
粮食安全,0.0006177645521804728
开放性,0.0006176690666520807
议论,0.0006175787272943615
地说,0.0006165344452197955
新愿景,0.0006161252731841636
防空,0.0006160145157355048
雷达,0.0006159028863716412
拉丁美洲,0.0006155773168243792
各类,0.0006153367519886716
相继,0.0006151066355381722
阐述,0.0006150493356106871
城镇化,0.0006142178751345783
军备,0.0006140107687104181
丝毫,0.0006138377042344599
一番,0.000613698614595313
陆地,0.0006135635621304779
有时,0.000613556486571869
人民日报,0.0006112982710487163
发展势头,0.0006107401830343548
伊战,0.000610721649641912
愿意,0.0006103843961052569
远东国际军事法庭,0.0006102306593716739
一部,0.0006101364075531007
一下,0.000609800137489791
亚投,0.0006082105009094218
范畴,0.0006080125243128563
主导权,0.0006078897593591475
预言,0.000607879897617742
应急,0.0006077439785393097
探寻,0.0006075985105393043
逐步形成,0.0006074532440799009
成功,0.0006065119346363801
冲撞,0.0006064849514511247
毕竟,0.0006062557422145641
期望,0.0006051227572330379
近年来,0.0006046512759403915
一家,0.0006046203494867216
国家开发银行,0.0006042410604011786
透露,0.0006039022213240319
庆典,0.0006037815071600587
促谈,0.0006036748910849547
年轻,0.0006033049673287111
第二次,0.0006031802205734508
影片,0.000602693131392731
节能,0.0006024775904355552
舒适度,0.000602324130924088
联系,0.000602062700176919
脆弱,0.0006016096582200637
重要文件,0.000600813817181889
关于,0.0006001391746374551
有损,0.0005993361815399851
道歉,0.000598958182983349
架空,0.0005989052265053648
罪行,0.0005987803806067956
观点,0.0005978394882431961
格外,0.0005973297595399747
中长期,0.0005972771252470389
二氧化碳,0.0005971404963628258
境内,0.0005965876019809941
深层,0.0005965279334307069
新机遇,0.0005965156240511484
二是,0.0005964921305945071
五核国,0.0005962175130567788
五大,0.0005961925271608128
政府军,0.0005960895228111595
眼界,0.0005960554416231496
越界,0.0005960554299381645
抗争,0.0005949391157807714
适合,0.0005946601924635387
煞有介事,0.0005944792492194457
整合,0.0005935274770579326
永远,0.0005934205250579302
交通,0.0005934168537512529
珍惜,0.0005928598070973514
采用,0.0005920908046216097
扩大,0.0005920037086907643
为伴,0.000591858105516285
以邻,0.000591858105516285
小学,0.0005914824311828737
标准,0.0005913607634674568
停火协议,0.0005907802804224751
得主,0.0005903719266526781
理论体系,0.0005903577052878179
长久,0.0005902781901622567
势头,0.0005894802398066575
36,0.0005894751038601749
致力于,0.0005893792878572364
苏格兰,0.0005890953738997521
升级版,0.0005888565396434207
火炬,0.0005884655157546434
储备,0.0005883331043563908
地震,0.0005878056838305569
热烈,0.0005876464017008874
领悟,0.0005875708293423747
稻田,0.0005874770116939314
新建,0.0005874302170890813
缅怀,0.0005866790534105876
着实,0.0005865755918832583
各个,0.0005864634838468998
请便,0.0005863594656124481
不可或缺,0.0005861231026153626
抗衡,0.0005854775025654823
热爱,0.0005852509520518836
归根结底,0.0005851801796943459
不论,0.0005850918761821646
工作组,0.0005848808566154112
新篇章,0.0005830925936006087
唱衰,0.0005830147626363842
谈判桌,0.0005826367439274176
厄瓜多尔,0.000582369772223522
逊尼派,0.0005819656532542094
多样性,0.0005815052756607502
前面,0.0005813839270108394
战斗,0.0005810326180417475
开辟,0.0005809364339822145
上台,0.0005807255896471317
扩大内需,0.000580018949035237
注脚,0.0005797494974371402
后人,0.0005789336015594584
青奥会,0.0005788721459784602
就任,0.0005786343132426852
亮点,0.0005786333016418862
走向,0.0005784010811201528
各阶层,0.0005781891389483857
维和部队,0.0005780903505389523
翻案,0.0005778959933041931
一处,0.0005777841441617203
出境游,0.0005777628322986617
第一步,0.0005757425297245696
中华文化,0.0005756260177975994
初步,0.0005755927521825515
特有,0.0005755646247678708
快车道,0.0005753000016931263
万众,0.0005749513444992829
列车,0.0005746819267995226
愿景,0.0005739139652128301
继往开来,0.0005736033911929006
对峙,0.0005735626464188112
饱受,0.0005735617274015216
30,0.0005730181471016653
主导作用,0.0005728549770489904
黄金时代,0.0005726772126401362
凝聚力,0.0005722570262328541
转型期,0.0005718766205806889
联想,0.0005710475563763764
坐标系,0.0005702591914522672
大都,0.0005701847879338876
联合声明,0.0005700669765712706
出境,0.0005699888454109246
欧美,0.0005687823942007008
tpp,0.0005686100179461906
不难想象,0.0005684015624738993
同心,0.0005682106007549417
此番,0.0005678005373463587
焕发,0.0005676942768138344
愿同,0.0005665553196521692
例如,0.0005662156026694958
档案,0.0005658253334064745
有望,0.0005656995895488851
相互了解,0.0005652732517743692
直面,0.0005645839601818942
岸信,0.0005639932872941076
符号,0.0005635458595422235
方兴未艾,0.0005633497467498207
发表谈话,0.0005622419211800428
扩权,0.0005619345275294169
梦同,0.0005609115959356203
划定,0.0005601182933137109
东伊运,0.0005596127311776765
联合早报,0.0005586982102965808
业已,0.0005581553608304818
西部,0.0005580581699500622
布里斯班,0.0005577305932703284
经济特区,0.0005571867424232217
左右,0.0005570268184539507
满载,0.0005569927280599061
一篇,0.0005567042829264621
似乎,0.0005562584307755168
和谐,0.000556182661644964
和而不同,0.000556079223722911
亮相,0.0005556164958223877
特征,0.0005556164119193986
德国人,0.000555174575047441
开创性,0.000555117858233211
利比亚,0.0005546423414837593
不由得,0.0005542560478711124
西雅图,0.0005535404293594575
艾奥瓦州,0.0005535143455553049
搜寻,0.0005533645357429465
扩充,0.0005533423526786055
纳入,0.0005524976611868274
之春,0.0005513860893904791
经济繁荣,0.0005509347540733548
遗留问题,0.0005509199259156065
变得,0.0005501850031961672
血脉,0.0005498876458596264
振兴,0.000549511967328534
武力,0.0005494032571521442
今年,0.0005490963661841809
宗教,0.0005489831492429429
通往,0.0005485884522156727
而应,0.0005479513430824585
民航,0.0005476754581892817
演讲时,0.000547272979149366
首访国,0.0005470976264980569
宏伟蓝图,0.0005467876819395882
奋斗目标,0.0005467341484483278
氛围,0.0005466646260209526
20,0.0005464821757359718
金融市场,0.0005463078232268186
受制于,0.0005460862178451299
构成,0.000545788686893313
苏州,0.0005453407807669898
并重,0.000544485006238609
出去,0.0005443113483679823
共创,0.0005442306109095582
防范,0.0005441237104442141
看得见,0.0005439631693229142
腐败分子,0.000543458806716915
三大,0.0005431950361366299
尔多,0.0005431666439413728
运动,0.0005427037075978146
碰撞,0.0005424728485031192
任务,0.000542028471857394
喜悦,0.0005417300672284021
定期,0.0005416612180269063
自然,0.0005410294809756505
陆续,0.000540282938767604
公理,0.0005402022657531752
很大,0.0005395761172057771
关系史,0.0005394121248396528
互为,0.0005392967038287714
导弹,0.0005388029815953434
是非曲直,0.0005383418611262358
原油,0.000538245677025796
连任,0.0005377455421339017
一点,0.0005375105154096335
虽然,0.0005374830941051543
运输,0.0005368765514911834
航班,0.0005366465529406772
偷袭,0.0005362719081885738
悲剧重演,0.0005358467143053593
当下,0.0005357165469244158
恐怖,0.000535303641173403
艰巨,0.0005348048115109633
教派,0.0005345948468289559
携手,0.0005345645456869613
当然,0.0005343036223715665
ip,0.000534248889190544
广阔,0.000533398046638357
多样,0.0005333954925057487
侵华,0.0005325181738312805
独立,0.0005319769875288764
中新,0.0005319499460041588
诞生,0.0005317355475336957
概念,0.0005316806890516533
原因,0.0005313080564339138
受欢迎,0.000531245566059063
转换,0.0005308098770139574
解读,0.0005307470691595872
珍爱,0.0005305934691420531
汇合点,0.0005301306870424672
独具特色,0.0005300410407448121
圆满结束,0.0005298944505325957
经济秩序,0.0005296756775594403
所说,0.0005294547941409637
23,0.0005294543382083996
己任,0.0005289525876415122
性子,0.0005288757043404129
呈现出,0.0005288634534968894
情绪,0.0005287087569563437
1991,0.0005286089454456292
上个月,0.0005286009570169758
仍然,0.0005284215786520697
发掘,0.00052802089992763
尼日利亚,0.0005279507717150079
越南,0.0005277500710172884
民主制,0.0005277451153561313
足迹,0.0005276172933653424
开幕式,0.0005273791785194199
富裕,0.0005271104674283418
一时,0.0005270180731575002
